,Date,Open,High,Low,Close,Volume,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages
794,2012-10-05,95.028572,95.14286,93.040001,93.227142,148501500,1.64,1.76,-0.12,489,389,1.26,2109
795,2012-10-08,92.41143000000001,92.50856800000001,90.872856,91.16714499999999,159498500,1.58,1.72,-0.14,672,475,1.41,2462
796,2012-10-09,91.235718,91.498573,89.078575,90.835716,209649300,1.63,1.7,-0.07,860,492,1.75,2836
797,2012-10-10,91.391426,92.139999,91.0,91.558571,127589000,1.74,1.65,0.09,427,229,1.86,1607
798,2012-10-11,92.35714,92.457146,89.728569,89.728569,136520300,1.58,1.8,-0.22,464,380,1.22,1791
799,2012-10-12,89.937141,90.76857,89.328575,89.958572,115003700,1.67,1.75,-0.08,281,221,1.27,1224
800,2012-10-15,90.335716,90.732857,89.121429,90.68,108125500,1.66,1.58,0.08,390,172,2.27,1275
801,2012-10-16,90.767143,92.900002,90.14286,92.827141,137442900,1.68,1.68,0.0,613,295,2.08,2028
802,2012-10-17,92.695717,93.255714,92.0,92.08714300000001,97259400,1.73,1.84,-0.11,354,223,1.59,1269
803,2012-10-18,91.370003,91.72285500000001,90.0,90.377144,119156100,1.65,1.87,-0.22,451,456,0.99,2190
804,2012-10-19,90.150002,90.252853,87.08856999999999,87.120003,186021500,1.58,1.9,-0.32,696,688,1.01,2971
805,2012-10-22,87.488571,90.76857,87.251427,90.575714,136682700,1.64,1.71,-0.07,534,378,1.41,1994
806,2012-10-23,90.14286,90.557144,87.385712,87.622856,176786400,1.65,1.79,-0.14,647,551,1.17,3229
807,2012-10-24,88.77714499999999,89.507141,87.23428299999999,88.11856800000001,139631800,1.62,1.77,-0.15,482,358,1.35,1983
808,2012-10-25,88.571426,88.85714,86.507141,87.077141,164081400,1.69,1.85,-0.16,1154,713,1.62,4951
809,2012-10-26,87.061432,87.714287,84.428574,86.285713,254608200,1.66,1.71,-0.05,733,459,1.6,2801
810,2012-10-31,84.982857,85.994286,83.957146,85.045715,127500800,1.65,1.65,0.0,566,321,1.76,1925
811,2012-11-01,85.459999,86.14286,84.88143199999999,85.220001,90324500,1.69,1.65,0.04,377,202,1.87,1332
812,2012-11-02,85.127144,85.278572,82.10714,82.400002,149843400,1.57,1.87,-0.3,853,715,1.19,3393
813,2012-11-05,83.360001,83.96714,82.514282,83.517143,132283900,1.63,1.71,-0.08,521,368,1.42,1876
814,2012-11-06,84.318573,84.391426,82.870003,83.264282,93729300,1.55,1.85,-0.3,447,331,1.35,1666
815,2012-11-07,81.977142,82.077141,79.39286,79.714287,198412200,1.59,1.77,-0.18,785,641,1.22,3014
816,2012-11-08,80.089996,80.318573,76.470001,76.821426,264036500,1.51,1.84,-0.33,1064,959,1.11,4159
817,2012-11-09,77.20285799999999,79.26857,76.245712,78.15142800000001,232478400,1.64,1.69,-0.05,815,563,1.45,2921
818,2012-11-12,79.164284,79.214287,76.949997,77.54714200000001,128950500,1.59,1.72,-0.13,476,369,1.29,1908
819,2012-11-13,76.987144,78.639999,76.622856,77.557144,133237300,1.65,1.77,-0.12,500,344,1.45,1836
820,2012-11-14,77.928574,78.207146,76.597145,76.697144,119292600,1.6,1.73,-0.13,431,289,1.49,1527
821,2012-11-15,76.790001,77.071426,74.660004,75.08856999999999,197477700,1.55,1.78,-0.23,866,615,1.41,3006
822,2012-11-16,75.028572,75.714287,72.25,75.382858,316723400,1.54,1.71,-0.17,1040,679,1.53,3664
823,2012-11-19,77.244286,81.071426,77.12571700000001,80.818573,205829400,1.67,1.65,0.02,854,497,1.72,2714
824,2012-11-20,81.701431,81.707146,79.225716,80.129997,160688500,1.67,1.62,0.05,531,340,1.56,1938
825,2012-11-21,80.60714,81.052856,79.514282,80.242859,93250500,1.67,1.63,0.04,251,148,1.7,1007
826,2012-11-23,81.024284,81.714287,80.371429,81.64286,68206600,1.77,1.76,0.01,196,100,1.96,688
827,2012-11-26,82.271431,84.285713,81.958572,84.218575,157644900,1.69,1.65,0.04,459,275,1.67,1540
828,2012-11-27,84.221428,84.345711,82.871429,83.540001,133332500,1.68,1.77,-0.09,350,247,1.42,1334
829,2012-11-28,82.46714,83.685715,81.751427,83.27714499999999,130216100,1.68,1.64,0.04,401,262,1.53,1460
830,2012-11-29,84.317146,84.89286,83.60714,84.194283,128674700,1.68,1.8,-0.12,383,256,1.5,1390
831,2012-11-30,83.827141,84.057144,83.239998,83.611427,97829900,1.66,1.72,-0.06,289,231,1.25,1144
832,2012-12-03,84.807144,84.941429,83.64286,83.74143199999999,91070000,1.7,1.71,-0.01,289,193,1.5,1031
833,2012-12-04,83.114288,83.114288,81.732857,82.264282,139267100,1.61,1.68,-0.07,391,300,1.3,1477
834,2012-12-05,81.272858,81.321426,76.96714,76.970001,261159500,1.58,1.78,-0.2,840,798,1.05,3488
835,2012-12-06,75.562859,79.044289,74.089996,78.177139,294303100,1.64,1.83,-0.19,700,474,1.48,2879
836,2012-12-07,79.057144,79.314285,75.714287,76.178574,196760200,1.65,1.88,-0.23,535,452,1.18,2316
837,2012-12-10,75.0,76.93,74.511429,75.688568,157621100,1.56,1.81,-0.25,420,340,1.24,1688
838,2012-12-11,77.110001,78.50856800000001,76.767143,77.341431,148086400,1.66,1.65,0.01,496,342,1.45,1949
839,2012-12-12,78.252853,78.285713,76.610001,77.0,121786000,1.59,1.66,-0.07,348,238,1.46,1470
840,2012-12-13,75.878571,76.805717,75.114288,75.66999799999999,156314900,1.6,1.75,-0.15,426,336,1.27,1830
841,2012-12-14,73.535713,74.01857,72.225716,72.827141,252394800,1.51,1.79,-0.28,772,648,1.19,3110
842,2012-12-17,72.704285,74.285713,71.604286,74.11856800000001,189401800,1.67,1.6,0.07,819,444,1.84,2699
843,2012-12-18,75.0,76.414284,74.321426,76.271431,156421300,1.75,1.68,0.07,439,221,1.99,1456
844,2012-12-19,75.924286,76.242859,75.071426,75.187141,112342300,1.6,1.68,-0.08,329,246,1.34,1338
845,2012-12-20,75.714287,75.742859,74.12571700000001,74.53286,120422400,1.56,1.86,-0.3,375,350,1.07,1685
846,2012-12-21,73.209999,74.238571,72.891426,74.190002,149067100,1.66,1.88,-0.22,362,254,1.43,1326
847,2012-12-24,74.335716,74.89286,74.101425,74.309998,43938300,1.71,1.92,-0.21,125,85,1.47,519
848,2012-12-26,74.14286,74.208572,73.017143,73.285713,75609100,1.46,1.68,-0.22,212,167,1.27,893
849,2012-12-27,73.362854,73.75,72.094284,73.58000200000001,113780100,1.64,1.65,-0.01,402,272,1.48,1617
850,2012-12-28,72.898575,73.497147,72.58856999999999,72.798569,88569600,1.7,1.74,-0.04,240,155,1.55,1043
851,2012-12-31,72.932854,76.485718,72.714287,76.024284,164873100,1.7,1.66,0.04,443,239,1.85,1644
852,2013-01-02,79.117142,79.285713,77.37571700000001,78.432854,140129500,1.72,1.65,0.07,516,247,2.09,1528
853,2013-01-03,78.26857,78.524284,77.285713,77.442856,88241300,1.65,1.64,0.01,304,168,1.81,1189
854,2013-01-04,76.709999,76.947144,75.11856800000001,75.285713,148583400,1.6,1.76,-0.16,483,386,1.25,2041
855,2013-01-07,74.571426,75.614288,73.599998,74.842857,121039100,1.62,1.77,-0.15,415,288,1.44,1650
856,2013-01-08,75.601425,75.98428299999999,74.464287,75.044289,114676800,1.71,1.66,0.05,325,213,1.53,1262
857,2013-01-09,74.64286,75.001427,73.71285999999999,73.871429,101901100,1.68,1.84,-0.16,428,310,1.38,1792
858,2013-01-10,75.507141,75.531425,73.645714,74.78714000000001,150286500,1.63,1.7,-0.07,494,370,1.34,2054
859,2013-01-11,74.428574,75.045715,74.145714,74.328575,87626700,1.62,1.75,-0.13,267,191,1.4,1228
860,2013-01-14,71.811432,72.5,71.215714,71.678574,183551900,1.63,1.75,-0.12,767,580,1.32,3270
861,2013-01-15,71.185715,71.284286,69.054283,69.41714499999999,219193100,1.54,1.72,-0.18,816,635,1.29,3438
862,2013-01-16,70.66285699999999,72.77714499999999,70.35714,72.298569,172701200,1.64,1.51,0.13,623,379,1.64,2284
863,2013-01-17,72.90142800000001,72.964287,71.718575,71.811432,113419600,1.69,1.61,0.08,441,301,1.47,1689
864,2013-01-18,71.21714,71.745712,70.914284,71.428574,118230700,1.63,1.65,-0.02,443,241,1.84,2020
865,2013-01-22,72.08000200000001,72.554283,70.947144,72.110001,115386600,1.69,1.73,-0.04,503,217,2.32,1902
866,2013-01-23,72.687141,73.57,72.110001,73.43,215377400,1.7,1.81,-0.11,1252,823,1.52,5663
867,2013-01-24,65.714287,66.53286,64.321426,64.35714,365213100,1.67,1.77,-0.1,895,688,1.3,3827
868,2013-01-25,64.52714499999999,65.175713,62.14285699999999,62.84,302006600,1.61,1.77,-0.16,687,518,1.33,2875
869,2013-01-28,62.547142,64.744286,62.265713,64.261429,196379400,1.57,1.65,-0.08,402,210,1.91,1411
870,2013-01-29,65.5,65.742859,64.58856999999999,65.46714,142789500,1.66,1.54,0.12,317,195,1.63,1297
871,2013-01-30,65.285713,66.085716,64.928574,65.261429,104288800,1.59,1.74,-0.15,325,205,1.59,1327
872,2013-01-31,65.28286,65.611427,64.997147,65.07,79833600,1.67,1.66,0.01,195,145,1.34,929
873,2013-02-01,65.58714300000001,65.639999,64.050003,64.802856,134871100,1.64,1.81,-0.17,348,240,1.45,1437
874,2013-02-04,64.844284,65.13428499999999,63.14285699999999,63.188572,119279300,1.55,1.66,-0.11,262,197,1.33,1088
875,2013-02-05,63.435715,65.677139,63.174285999999995,65.405716,143336900,1.63,1.7,-0.07,387,219,1.77,1272
876,2013-02-06,65.209999,66.64286,64.654289,65.335716,148426600,1.66,1.79,-0.13,420,314,1.34,1673
877,2013-02-07,66.178574,67.14286,64.87428299999999,66.888573,176145200,1.69,1.72,-0.03,535,268,2.0,2117
878,2013-02-08,67.714287,68.40142800000001,66.89286,67.854286,158289600,1.76,1.75,0.01,357,224,1.59,1494
879,2013-02-11,68.071426,69.27714499999999,67.60714,68.561432,129372600,1.62,1.69,-0.07,299,180,1.66,1301
880,2013-02-12,68.501427,68.91143000000001,66.82,66.842857,152263300,1.55,1.81,-0.26,491,393,1.25,2525
881,2013-02-13,66.744286,67.66285699999999,66.174286,66.715714,118801900,1.66,1.85,-0.19,302,200,1.51,1258
882,2013-02-14,66.360001,67.377144,66.288574,66.655716,88818800,1.68,1.69,-0.01,288,157,1.83,1075
883,2013-02-15,66.978569,67.165718,65.70285799999999,65.737144,97936300,1.59,1.8,-0.21,212,176,1.2,1038
884,2013-02-19,65.871429,66.104286,64.835716,65.71285999999999,108945900,1.63,1.79,-0.16,276,185,1.49,1088
885,2013-02-20,65.38428499999999,65.38428499999999,64.114288,64.121429,119075600,1.59,1.92,-0.33,322,241,1.34,1340
886,2013-02-21,63.714287,64.16714499999999,63.259997999999996,63.722857999999995,111795600,1.62,1.79,-0.17,305,224,1.36,1398
887,2013-02-22,64.178574,64.514282,63.799999,64.40142800000001,82663700,1.62,1.59,0.03,220,109,2.02,931
888,2013-02-25,64.835716,65.017143,63.224284999999995,63.257141000000004,93144800,1.54,1.95,-0.41,160,151,1.06,686
889,2013-02-26,63.402859,64.505714,62.52285799999999,64.138573,125374900,1.65,1.79,-0.14,376,277,1.36,1654
890,2013-02-27,64.061432,64.63428499999999,62.950001,63.509997999999996,146837600,1.63,1.83,-0.2,440,311,1.41,2137
891,2013-02-28,63.435715,63.98143,63.057143999999994,63.057143999999994,80628800,1.57,1.77,-0.2,228,188,1.21,1020
892,2013-03-01,62.57143000000001,62.597141,61.425713,61.495716,138112100,1.56,1.83,-0.27,481,455,1.06,2125
893,2013-03-04,61.114284999999995,61.171429,59.85714300000001,60.007141000000004,145688900,1.65,1.75,-0.1,671,459,1.46,2512
894,2013-03-05,60.21143000000001,62.169998,60.10714300000001,61.591427,159608400,1.63,1.69,-0.06,622,347,1.79,2121
895,2013-03-06,62.07285699999999,62.17856999999999,60.632858,60.80857099999999,115062500,1.62,1.84,-0.22,447,323,1.38,1649
896,2013-03-07,60.64285699999999,61.715714,60.151428,61.51142900000001,117118400,1.64,1.69,-0.05,440,324,1.36,1713
897,2013-03-08,61.400002,62.204285,61.23,61.674285999999995,97870500,1.5,1.75,-0.25,314,249,1.26,1243
898,2013-03-11,61.39285699999999,62.715714,60.734287,62.552856000000006,118559000,1.65,1.74,-0.09,427,267,1.6,1578
899,2013-03-12,62.228573,62.697143999999994,61.08142900000001,61.204285,116477900,1.57,1.79,-0.22,414,322,1.29,1729
900,2013-03-13,61.207142000000005,62.07143000000001,60.765713,61.192856000000006,101387300,1.6,1.79,-0.19,375,279,1.34,1536
901,2013-03-14,61.832859,62.091427,61.492858999999996,61.785713,75968900,1.75,1.76,-0.01,402,282,1.43,1853
902,2013-03-15,62.561428,63.46143000000001,62.464287,63.380001,160990200,1.68,1.68,0.0,598,373,1.6,2243
903,2013-03-18,63.064285,65.351425,63.028572,65.102859,151549300,1.66,1.67,-0.01,514,341,1.51,1895
904,2013-03-19,65.64286,65.852859,64.071426,64.927139,131693800,1.7,1.78,-0.08,376,250,1.5,1469
905,2013-03-20,65.345711,65.37571700000001,64.227142,64.58285500000001,77165200,1.65,1.68,-0.03,237,159,1.49,1064
906,2013-03-21,64.317146,65.425713,64.300003,64.675713,95813900,1.7,1.79,-0.09,344,179,1.92,1309
907,2013-03-22,64.940002,66.014282,64.730003,65.987144,98776300,1.71,1.61,0.1,479,218,2.2,1671
908,2013-03-25,66.38428499999999,67.135712,65.968575,66.225716,125283900,1.66,1.76,-0.1,304,173,1.76,1045
909,2013-03-26,66.49143199999999,66.548569,65.790001,65.877144,73573500,1.71,1.62,0.09,268,175,1.53,1118
910,2013-03-27,65.208572,65.257141,64.389999,64.58285500000001,82809300,1.57,1.7,-0.13,346,219,1.58,1228
911,2013-03-28,64.260002,64.545715,63.08857,63.237143999999994,110709900,1.59,1.81,-0.22,361,292,1.24,1489
912,2013-04-01,63.128570999999994,63.385715000000005,61.105713,61.27285799999999,97433000,1.56,1.79,-0.23,380,279,1.36,1650
913,2013-04-02,61.085712,62.591427,60.914288,61.398571,132379800,1.55,1.7,-0.15,498,415,1.2,2091
914,2013-04-03,61.624287,62.468571,61.472857999999995,61.712856,90804000,1.56,1.81,-0.25,269,204,1.32,1157
915,2013-04-04,61.965714,62.14285699999999,60.75,61.102856,89611900,1.57,1.71,-0.14,333,305,1.09,1373
916,2013-04-05,60.64285699999999,60.707142000000005,59.954285,60.457142000000005,95923800,1.55,1.75,-0.2,405,327,1.24,1531
917,2013-04-08,60.692856000000006,61.07143000000001,60.355713,60.887142000000004,75207300,1.54,1.68,-0.14,298,168,1.77,1021
918,2013-04-09,60.908573,61.214287,60.39285699999999,60.99714300000001,76653500,1.65,1.76,-0.11,257,165,1.56,988
919,2013-04-10,61.157143000000005,62.437141000000004,60.85856999999999,62.241428000000006,93982000,1.77,1.59,0.18,304,162,1.88,1094
920,2013-04-11,61.959998999999996,62.57,61.599998,62.047142,82091100,1.65,1.66,-0.01,189,147,1.29,811
921,2013-04-12,62.021427,62.021427,61.298573,61.400002,59653300,1.41,1.79,-0.38,71,45,1.58,264
922,2013-04-15,61.0,61.127143999999994,59.935715,59.978573,79380000,1.43,1.76,-0.33,202,193,1.05,900
923,2013-04-16,60.224284999999995,60.944286,60.08142900000001,60.89143000000001,76442800,1.61,1.6,0.01,227,148,1.53,808
924,2013-04-17,60.03856999999999,60.085712,56.872856000000006,57.542857999999995,236264000,1.59,1.81,-0.22,646,600,1.08,2932
925,2013-04-18,57.855713,57.970001,55.67714300000001,56.007141000000004,166574800,1.53,1.81,-0.28,529,491,1.08,2507
926,2013-04-19,55.424285999999995,57.085712,55.014286,55.790001000000004,152318600,1.63,1.82,-0.19,356,277,1.29,1462
927,2013-04-22,56.091427,57.457142000000005,55.895714,56.952858,107480100,1.68,1.78,-0.1,308,177,1.74,1276
928,2013-04-23,57.712856,58.34,56.972857999999995,58.01857,166059600,1.7,1.84,-0.14,1140,791,1.44,5602
929,2013-04-24,56.220001,59.32143000000001,56.07143000000001,57.922855000000006,242412800,1.64,1.67,-0.03,692,452,1.53,2973
930,2013-04-25,58.74714300000001,59.134285,58.14285699999999,58.34,96209400,1.74,1.67,0.07,285,165,1.73,1091
931,2013-04-26,58.544284999999995,59.824287,58.32143000000001,59.599998,191024400,1.68,1.71,-0.03,353,182,1.94,1380
932,2013-04-29,60.064285,61.945713,60.0,61.445713,160081600,1.64,1.64,0.0,444,267,1.66,1506
933,2013-04-30,62.157143000000005,63.60714300000001,61.724284999999995,63.254284,172884600,1.73,1.7,0.03,538,305,1.76,1843
934,2013-05-01,63.494285999999995,63.561428,62.055714,62.755714000000005,126727300,1.63,1.81,-0.18,326,211,1.55,1217
935,2013-05-02,63.111427,64.084282,62.947143999999994,63.645714,105457100,1.7,1.75,-0.05,334,181,1.85,1231
936,2013-05-03,64.47285500000001,64.747147,64.164284,64.28286,90325200,1.68,1.65,0.03,334,158,2.11,1124
937,2013-05-06,65.101425,66.028572,64.90142800000001,65.815712,124160400,1.65,1.57,0.08,344,190,1.81,1236
938,2013-05-07,66.424286,66.535713,64.814285,65.522858,120938300,1.6,1.74,-0.14,345,250,1.38,1177
939,2013-05-08,65.577141,66.48143,65.11571500000001,66.262856,118149500,1.73,1.67,0.06,383,218,1.76,1315
940,2013-05-09,65.687141,66.14286,65.08285500000001,65.252853,99621900,1.66,1.7,-0.04,265,218,1.22,1112
941,2013-05-10,65.424286,65.672859,64.354286,64.709999,83713000,1.47,1.84,-0.37,186,169,1.1,803
942,2013-05-13,64.501427,65.414284,64.5,64.96285999999999,79237200,1.68,1.64,0.04,175,94,1.86,611
943,2013-05-14,64.835716,65.028572,63.164288,63.408573,111779500,1.65,1.87,-0.22,318,259,1.23,1312
944,2013-05-15,62.737143999999994,63.0,60.337143000000005,61.264286,185403400,1.56,1.73,-0.17,469,458,1.02,2091
945,2013-05-16,60.462856,62.549999,59.842856999999995,62.082859,150801000,1.67,1.76,-0.09,373,236,1.58,1347
946,2013-05-17,62.721428,62.869999,61.57285699999999,61.894287,106976100,1.67,1.75,-0.08,230,138,1.67,894
947,2013-05-20,61.701427,63.685715,61.442856000000006,63.275715000000005,112894600,1.73,1.86,-0.13,292,173,1.69,1162
948,2013-05-21,62.592856999999995,63.639998999999996,62.028572,62.80857099999999,114005500,1.59,1.7,-0.11,362,213,1.7,1727
949,2013-05-22,63.435715,64.050003,62.602856,63.049999,110759600,1.61,1.73,-0.12,337,212,1.59,1197
950,2013-05-23,62.278572,63.737143999999994,62.255714000000005,63.162856999999995,88255300,1.67,1.8,-0.13,375,228,1.64,1328
951,2013-05-24,62.978573,63.665714,62.908573,63.592856999999995,69041700,1.66,1.78,-0.12,197,141,1.4,836
952,2013-05-28,64.271431,64.444283,62.978573,63.062858999999996,96536300,1.69,1.8,-0.11,296,185,1.6,1267
953,2013-05-29,62.85714300000001,63.92856999999999,62.771427,63.564285,82644100,1.71,1.64,0.07,274,140,1.96,998
954,2013-05-30,63.664288,64.928574,63.501427,64.511429,88379900,1.76,1.69,0.07,298,118,2.53,1030
955,2013-05-31,64.64286,65.300003,64.214287,64.247147,96075700,1.73,1.69,0.04,250,152,1.64,986
956,2013-06-03,64.389999,64.622856,63.21143000000001,64.388573,93088100,1.66,1.84,-0.18,217,130,1.67,869
957,2013-06-04,64.745712,64.918571,63.912856999999995,64.187141,73182200,1.63,1.7,-0.07,263,153,1.72,1047
958,2013-06-05,63.664288,64.388573,63.387142000000004,63.587143000000005,72647400,1.58,1.72,-0.14,207,165,1.25,904
959,2013-06-06,63.638573,63.85714300000001,62.007141000000004,62.637142000000004,104233500,1.62,1.73,-0.11,285,229,1.24,1217
960,2013-06-07,62.35714300000001,63.32,61.824287,63.115715,101133900,1.66,1.72,-0.06,302,210,1.44,1194
961,2013-06-10,63.532856,64.154289,62.400002,62.69857,112538300,1.62,1.84,-0.22,424,325,1.3,2629
962,2013-06-11,62.248573,63.251427,61.902859,62.514286,71528100,1.67,1.8,-0.13,260,173,1.5,1094
963,2013-06-12,62.785713,63.035713,61.64285699999999,61.741428000000006,66306800,1.52,1.71,-0.19,254,206,1.23,1066
964,2013-06-13,61.785713,62.44857,61.25,62.279999,71458100,1.7,1.61,0.09,287,165,1.74,1201
965,2013-06-14,62.200001,62.327144999999994,61.214287,61.435715,67966500,1.6,1.76,-0.16,203,124,1.64,897
966,2013-06-17,61.634285,62.242858999999996,61.48,61.714287,64853600,1.78,1.76,0.02,164,92,1.78,707
967,2013-06-18,61.651428,62.128570999999994,61.458572,61.681427,48756400,1.57,1.82,-0.25,120,108,1.11,575
968,2013-06-19,61.628570999999994,61.665714,60.42856999999999,60.42856999999999,77735000,1.55,1.77,-0.22,230,252,0.91,1122
969,2013-06-20,59.900002,60.854286,59.310001,59.548573,89327700,1.6,1.79,-0.19,331,264,1.25,1194
970,2013-06-21,59.784286,60.0,58.299999,59.07143000000001,120279600,1.51,1.75,-0.24,237,225,1.05,1014
971,2013-06-24,58.200001,58.380001,56.864284999999995,57.505714000000005,120186500,1.57,1.86,-0.29,264,258,1.02,1211
972,2013-06-25,57.957142000000005,58.255714000000005,56.975716000000006,57.51857,78540700,1.57,1.79,-0.22,328,281,1.17,1282
973,2013-06-26,57.700001,57.827144999999994,56.52285799999999,56.867142,91931000,1.54,1.82,-0.28,425,357,1.19,1661
974,2013-06-27,57.035713,57.341427,56.220001,56.254284,84311500,1.66,1.78,-0.12,349,309,1.13,1474
975,2013-06-28,55.908573,57.181427,55.552856000000006,56.647144,144629100,1.7,1.8,-0.1,379,269,1.41,1488
976,2013-07-01,57.527142000000005,58.895714,57.317142000000004,58.459998999999996,97763400,1.73,1.78,-0.05,361,186,1.94,1019
977,2013-07-02,58.565716,60.232856999999996,58.495716,59.784286,117466300,1.6,1.7,-0.1,397,300,1.32,1523
978,2013-07-03,60.122856000000006,60.425713,59.635715000000005,60.114284999999995,60232200,1.6,1.71,-0.11,180,111,1.62,688
979,2013-07-05,60.055714,60.470001,59.335712,59.631428,68506200,1.53,1.67,-0.14,189,164,1.15,873
980,2013-07-08,60.015713,60.14285699999999,58.664288,59.292857999999995,74534600,1.63,1.82,-0.19,240,136,1.76,968
981,2013-07-09,59.085712,60.5,58.625713,60.335712,88146100,1.67,1.76,-0.09,276,127,2.17,898
982,2013-07-10,59.942856000000006,60.685715,59.75,60.104286,70351400,1.63,1.63,0.0,153,76,2.01,582
983,2013-07-11,60.421429,61.17856999999999,60.167141,61.041428,81573100,1.79,1.73,0.06,218,114,1.91,810
984,2013-07-12,61.092856999999995,61.398571,60.487143999999994,60.93,69890800,1.53,1.64,-0.11,157,125,1.26,689
985,2013-07-15,60.715714,61.637142000000004,60.685715,61.062858999999996,60479300,1.79,1.61,0.18,162,83,1.95,633
986,2013-07-16,60.931427,61.529999,60.595715000000006,61.457142000000005,54134500,1.9,1.69,0.21,82,45,1.82,376
987,2013-07-18,61.91143,62.124287,61.515713,61.68,54719700,1.63,1.59,0.04,232,172,1.35,932
988,2013-07-19,61.871429000000006,61.99714300000001,60.621429000000006,60.707142000000005,67180400,1.7,1.8,-0.1,239,188,1.27,1017
