source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date
stocktwits,AAPL,1.29,2.1,-0.81,43,17,2.53,209,24,2013/2/24
stocktwits,AAPL,1.54,1.95,-0.41,160,151,1.06,686,24,2013/2/25
stocktwits,AAPL,1.65,1.79,-0.14,376,277,1.36,1654,24,2013/2/26
stocktwits,AAPL,1.63,1.83,-0.2,440,311,1.41,2137,24,2013/2/27
stocktwits,AAPL,1.57,1.77,-0.2,228,188,1.21,1020,24,2013/2/28
stocktwits,AAPL,1.56,1.83,-0.27,481,455,1.06,2125,24,2013/3/1
stocktwits,AAPL,1.51,1.77,-0.26,53,45,1.18,287,24,2013/3/2
stocktwits,AAPL,1.44,1.54,-0.1,63,60,1.05,340,24,2013/3/3
stocktwits,AAPL,1.65,1.75,-0.1,671,459,1.46,2512,24,2013/3/4
stocktwits,AAPL,1.63,1.69,-0.06,622,347,1.79,2121,24,2013/3/5
stocktwits,AAPL,1.62,1.84,-0.22,447,323,1.38,1649,24,2013/3/6
stocktwits,AAPL,1.64,1.69,-0.05,440,324,1.36,1713,24,2013/3/7
stocktwits,AAPL,1.5,1.75,-0.25,314,249,1.26,1243,24,2013/3/8
stocktwits,AAPL,1.42,1.45,-0.03,43,25,1.72,199,24,2013/3/9
stocktwits,AAPL,1.66,1.71,-0.05,44,15,2.93,227,24,2013/3/10
stocktwits,AAPL,1.65,1.74,-0.09,427,267,1.6,1578,24,2013/3/11
stocktwits,AAPL,1.57,1.79,-0.22,414,322,1.29,1729,24,2013/3/12
stocktwits,AAPL,1.6,1.79,-0.19,375,279,1.34,1536,24,2013/3/13
stocktwits,AAPL,1.75,1.76,-0.01,402,282,1.43,1853,24,2013/3/14
stocktwits,AAPL,1.68,1.68,0,598,373,1.6,2243,24,2013/3/15
stocktwits,AAPL,1.61,1.98,-0.37,41,27,1.52,189,24,2013/3/16
stocktwits,AAPL,1.6,1.79,-0.19,66,47,1.4,295,24,2013/3/17
stocktwits,AAPL,1.66,1.67,-0.01,514,341,1.51,1895,24,2013/3/18
stocktwits,AAPL,1.7,1.78,-0.08,376,250,1.5,1469,24,2013/3/19
stocktwits,AAPL,1.65,1.68,-0.03,237,159,1.49,1064,24,2013/3/20
stocktwits,AAPL,1.7,1.79,-0.09,344,179,1.92,1309,24,2013/3/21
stocktwits,AAPL,1.71,1.61,0.1,479,218,2.2,1671,24,2013/3/22
stocktwits,AAPL,1.75,1.29,0.46,41,13,3.15,178,24,2013/3/23
stocktwits,AAPL,1.75,1.87,-0.12,57,25,2.28,262,24,2013/3/24
stocktwits,AAPL,1.66,1.76,-0.1,304,173,1.76,1045,24,2013/3/25
stocktwits,AAPL,1.71,1.62,0.09,268,175,1.53,1118,24,2013/3/26
stocktwits,AAPL,1.57,1.7,-0.13,346,219,1.58,1228,24,2013/3/27
stocktwits,AAPL,1.59,1.81,-0.22,361,292,1.24,1489,24,2013/3/28
stocktwits,AAPL,1.94,1.52,0.42,61,38,1.61,263,24,2013/3/29
stocktwits,AAPL,1.64,1.82,-0.18,48,42,1.14,286,24,2013/3/30
stocktwits,AAPL,1.72,1.57,0.15,51,37,1.38,292,24,2013/3/31
stocktwits,AAPL,1.56,1.79,-0.23,380,279,1.36,1650,24,2013/4/1
stocktwits,AAPL,1.55,1.7,-0.15,498,415,1.2,2091,24,2013/4/2
stocktwits,AAPL,1.56,1.81,-0.25,269,204,1.32,1157,24,2013/4/3
stocktwits,AAPL,1.57,1.71,-0.14,333,305,1.09,1373,24,2013/4/4
stocktwits,AAPL,1.55,1.75,-0.2,405,327,1.24,1531,24,2013/4/5
stocktwits,AAPL,1.56,1.88,-0.32,66,34,1.94,239,24,2013/4/6
stocktwits,AAPL,1.6,1.69,-0.09,59,39,1.51,265,24,2013/4/7
stocktwits,AAPL,1.54,1.68,-0.14,298,168,1.77,1021,24,2013/4/8
stocktwits,AAPL,1.65,1.76,-0.11,257,165,1.56,988,24,2013/4/9
stocktwits,AAPL,1.77,1.59,0.18,304,162,1.88,1094,24,2013/4/10
stocktwits,AAPL,1.65,1.66,-0.01,189,147,1.29,811,24,2013/4/11
stocktwits,AAPL,1.41,1.79,-0.38,71,45,1.58,264,24,2013/4/12
stocktwits,AAPL,1.71,1.4,0.31,11,6,1.83,61,24,2013/4/13
stocktwits,AAPL,1.6,2.04,-0.44,28,25,1.12,183,24,2013/4/14
stocktwits,AAPL,1.43,1.76,-0.33,202,193,1.05,900,24,2013/4/15
stocktwits,AAPL,1.61,1.6,0.01,227,148,1.53,808,24,2013/4/16
stocktwits,AAPL,1.59,1.81,-0.22,646,600,1.08,2932,24,2013/4/17
stocktwits,AAPL,1.53,1.81,-0.28,529,491,1.08,2507,24,2013/4/18
stocktwits,AAPL,1.63,1.82,-0.19,356,277,1.29,1462,24,2013/4/19
stocktwits,AAPL,1.58,2.14,-0.56,74,30,2.47,313,24,2013/4/20
stocktwits,AAPL,1.59,1.76,-0.17,71,43,1.65,404,24,2013/4/21
stocktwits,AAPL,1.68,1.78,-0.1,308,177,1.74,1276,24,2013/4/22
stocktwits,AAPL,1.7,1.84,-0.14,1140,791,1.44,5602,24,2013/4/23
stocktwits,AAPL,1.64,1.67,-0.03,692,452,1.53,2973,24,2013/4/24
stocktwits,AAPL,1.74,1.67,0.07,285,165,1.73,1091,24,2013/4/25
stocktwits,AAPL,1.68,1.71,-0.03,353,182,1.94,1380,24,2013/4/26
stocktwits,AAPL,1.7,1.88,-0.18,59,23,2.57,207,24,2013/4/27
stocktwits,AAPL,1.86,1.5,0.36,40,16,2.5,191,24,2013/4/28
stocktwits,AAPL,1.64,1.64,0,444,267,1.66,1506,24,2013/4/29
stocktwits,AAPL,1.73,1.7,0.03,538,305,1.76,1843,24,2013/4/30
stocktwits,AAPL,1.63,1.81,-0.18,326,211,1.55,1217,24,2013/5/1
stocktwits,AAPL,1.7,1.75,-0.05,334,181,1.85,1231,24,2013/5/2
stocktwits,AAPL,1.68,1.65,0.03,334,158,2.11,1124,24,2013/5/3
stocktwits,AAPL,1.74,2.09,-0.35,49,20,2.45,190,24,2013/5/4
stocktwits,AAPL,1.3,1.84,-0.54,34,14,2.43,157,24,2013/5/5
stocktwits,AAPL,1.65,1.57,0.08,344,190,1.81,1236,24,2013/5/6
stocktwits,AAPL,1.6,1.74,-0.14,345,250,1.38,1177,24,2013/5/7
stocktwits,AAPL,1.73,1.67,0.06,383,218,1.76,1315,24,2013/5/8
stocktwits,AAPL,1.66,1.7,-0.04,265,218,1.22,1112,24,2013/5/9
stocktwits,AAPL,1.47,1.84,-0.37,186,169,1.1,803,24,2013/5/10
stocktwits,AAPL,1.75,1.83,-0.08,21,20,1.05,114,24,2013/5/11
stocktwits,AAPL,1.67,1.47,0.2,30,23,1.3,147,24,2013/5/12
stocktwits,AAPL,1.68,1.64,0.04,175,94,1.86,611,24,2013/5/13
stocktwits,AAPL,1.65,1.87,-0.22,318,259,1.23,1312,24,2013/5/14
stocktwits,AAPL,1.56,1.73,-0.17,469,458,1.02,2091,24,2013/5/15
stocktwits,AAPL,1.67,1.76,-0.09,373,236,1.58,1347,24,2013/5/16
stocktwits,AAPL,1.67,1.75,-0.08,230,138,1.67,894,24,2013/5/17
stocktwits,AAPL,1.95,1.73,0.22,31,12,2.58,118,24,2013/5/18
stocktwits,AAPL,1.59,2.1,-0.51,24,18,1.33,137,24,2013/5/19
stocktwits,AAPL,1.73,1.86,-0.13,292,173,1.69,1162,24,2013/5/20
stocktwits,AAPL,1.59,1.7,-0.11,362,213,1.7,1727,24,2013/5/21
stocktwits,AAPL,1.61,1.73,-0.12,337,212,1.59,1197,24,2013/5/22
stocktwits,AAPL,1.67,1.8,-0.13,375,228,1.64,1328,24,2013/5/23
stocktwits,AAPL,1.66,1.78,-0.12,197,141,1.4,836,24,2013/5/24
stocktwits,AAPL,1.83,1.33,0.5,21,10,2.1,67,24,2013/5/25
stocktwits,AAPL,1.56,1.42,0.14,25,19,1.32,137,24,2013/5/26
stocktwits,AAPL,1.47,1.21,0.26,36,14,2.57,203,24,2013/5/27
stocktwits,AAPL,1.69,1.8,-0.11,296,185,1.6,1267,24,2013/5/28
stocktwits,AAPL,1.71,1.64,0.07,274,140,1.96,998,24,2013/5/29
stocktwits,AAPL,1.76,1.69,0.07,298,118,2.53,1030,24,2013/5/30
stocktwits,AAPL,1.73,1.69,0.04,250,152,1.64,986,24,2013/5/31
stocktwits,AAPL,1.41,1.75,-0.34,19,14,1.36,115,24,2013/6/1
stocktwits,AAPL,1.61,1.5,0.11,31,14,2.21,169,24,2013/6/2
stocktwits,AAPL,1.66,1.84,-0.18,217,130,1.67,869,24,2013/6/3
stocktwits,AAPL,1.63,1.7,-0.07,263,153,1.72,1047,24,2013/6/4
stocktwits,AAPL,1.58,1.72,-0.14,207,165,1.25,904,24,2013/6/5
stocktwits,AAPL,1.62,1.73,-0.11,285,229,1.24,1217,24,2013/6/6
stocktwits,AAPL,1.66,1.72,-0.06,302,210,1.44,1194,24,2013/6/7
stocktwits,AAPL,1.48,1.56,-0.08,30,17,1.76,161,24,2013/6/8
stocktwits,AAPL,1.54,1.75,-0.21,32,17,1.88,194,24,2013/6/9
stocktwits,AAPL,1.62,1.84,-0.22,424,325,1.3,2629,24,2013/6/10
stocktwits,AAPL,1.67,1.8,-0.13,260,173,1.5,1094,24,2013/6/11
stocktwits,AAPL,1.52,1.71,-0.19,254,206,1.23,1066,24,2013/6/12
stocktwits,AAPL,1.7,1.61,0.09,287,165,1.74,1201,24,2013/6/13
stocktwits,AAPL,1.6,1.76,-0.16,203,124,1.64,897,24,2013/6/14
stocktwits,AAPL,1.55,1.52,0.03,21,23,0.91,188,24,2013/6/15
stocktwits,AAPL,1.38,1.84,-0.46,26,16,1.63,138,24,2013/6/16
stocktwits,AAPL,1.78,1.76,0.02,164,92,1.78,707,24,2013/6/17
stocktwits,AAPL,1.57,1.82,-0.25,120,108,1.11,575,24,2013/6/18
stocktwits,AAPL,1.55,1.77,-0.22,230,252,0.91,1122,24,2013/6/19
stocktwits,AAPL,1.6,1.79,-0.19,331,264,1.25,1194,24,2013/6/20
stocktwits,AAPL,1.51,1.75,-0.24,237,225,1.05,1014,24,2013/6/21
stocktwits,AAPL,1.5,2,-0.5,34,36,0.94,189,24,2013/6/22
stocktwits,AAPL,1.64,1.37,0.27,41,36,1.14,218,24,2013/6/23
stocktwits,AAPL,1.57,1.86,-0.29,264,258,1.02,1211,24,2013/6/24
stocktwits,AAPL,1.57,1.79,-0.22,328,281,1.17,1282,24,2013/6/25
stocktwits,AAPL,1.54,1.82,-0.28,425,357,1.19,1661,24,2013/6/26
stocktwits,AAPL,1.66,1.78,-0.12,349,309,1.13,1474,24,2013/6/27
stocktwits,AAPL,1.7,1.8,-0.1,379,269,1.41,1488,24,2013/6/28
stocktwits,AAPL,1.7,1.62,0.08,37,17,2.18,166,24,2013/6/29
stocktwits,AAPL,1.62,1.57,0.05,44,20,2.2,176,24,2013/6/30
stocktwits,AAPL,1.73,1.78,-0.05,361,186,1.94,1019,24,2013/7/1
stocktwits,AAPL,1.6,1.7,-0.1,397,300,1.32,1523,24,2013/7/2
stocktwits,AAPL,1.6,1.71,-0.11,180,111,1.62,688,24,2013/7/3
stocktwits,AAPL,1.56,1.67,-0.11,62,35,1.77,271,24,2013/7/4
stocktwits,AAPL,1.53,1.67,-0.14,189,164,1.15,873,24,2013/7/5
stocktwits,AAPL,1.77,2.05,-0.28,19,16,1.19,115,24,2013/7/6
stocktwits,AAPL,1.85,1.74,0.11,35,35,1,187,24,2013/7/7
stocktwits,AAPL,1.63,1.82,-0.19,240,136,1.76,968,24,2013/7/8
stocktwits,AAPL,1.67,1.76,-0.09,276,127,2.17,898,24,2013/7/9
stocktwits,AAPL,1.63,1.63,0,153,76,2.01,582,24,2013/7/10
stocktwits,AAPL,1.79,1.73,0.06,218,114,1.91,810,24,2013/7/11
stocktwits,AAPL,1.53,1.64,-0.11,157,125,1.26,689,24,2013/7/12
stocktwits,AAPL,1.8,1.89,-0.09,20,8,2.5,70,24,2013/7/13
stocktwits,AAPL,1.67,1.08,0.59,13,9,1.44,77,24,2013/7/14
stocktwits,AAPL,1.79,1.61,0.18,162,83,1.95,633,24,2013/7/15
stocktwits,AAPL,1.9,1.69,0.21,82,45,1.82,376,24,2013/7/16
stocktwits,AAPL,1.63,1.59,0.04,232,172,1.35,932,24,2013/7/18
stocktwits,AAPL,1.7,1.8,-0.1,239,188,1.27,1017,24,2013/7/19
stocktwits,AAPL,1.48,1.92,-0.44,26,26,1,145,24,2013/7/20
stocktwits,AAPL,1.75,1.89,-0.14,27,24,1.13,155,24,2013/7/21
stocktwits,AAPL,1.52,1.86,-0.34,115,104,1.11,635,24,2013/7/22
stocktwits,AAPL,1.69,1.8,-0.11,671,559,1.2,3444,24,2013/7/23
stocktwits,AAPL,1.65,1.72,-0.07,472,282,1.67,1740,24,2013/7/24
stocktwits,AAPL,1.59,1.76,-0.17,245,113,2.17,819,24,2013/7/25
stocktwits,AAPL,1.79,1.73,0.06,156,93,1.68,628,24,2013/7/26
stocktwits,AAPL,1.85,1.98,-0.13,30,17,1.76,123,24,2013/7/27
stocktwits,AAPL,1.84,1.65,0.19,34,3,11.33,145,24,2013/7/28
stocktwits,AAPL,1.71,1.64,0.07,294,124,2.37,932,24,2013/7/29
stocktwits,AAPL,1.74,1.53,0.21,282,125,2.26,918,24,2013/7/30
stocktwits,AAPL,1.74,1.65,0.09,272,177,1.54,977,24,2013/7/31
stocktwits,AAPL,1.65,1.71,-0.06,260,137,1.9,971,24,2013/8/1
stocktwits,AAPL,1.72,1.69,0.03,355,163,2.18,1135,24,2013/8/2
stocktwits,AAPL,1.74,1.98,-0.24,44,26,1.69,197,24,2013/8/3
stocktwits,AAPL,1.82,1.8,0.02,49,16,3.06,172,24,2013/8/4
stocktwits,AAPL,1.73,1.65,0.08,382,208,1.84,1377,24,2013/8/5
stocktwits,AAPL,1.58,1.72,-0.14,281,194,1.45,991,24,2013/8/6
stocktwits,AAPL,1.58,1.61,-0.03,180,110,1.64,706,24,2013/8/7
stocktwits,AAPL,1.66,1.59,0.07,219,136,1.61,879,24,2013/8/8
stocktwits,AAPL,1.57,1.68,-0.11,215,189,1.14,1031,24,2013/8/9
stocktwits,AAPL,1.87,1.79,0.08,34,17,2,174,24,2013/8/10
stocktwits,AAPL,1.66,1.67,-0.01,51,32,1.59,243,24,2013/8/11
stocktwits,AAPL,1.83,1.61,0.22,383,141,2.72,1326,24,2013/8/12
stocktwits,AAPL,1.76,1.65,0.11,1057,455,2.32,3827,24,2013/8/13
stocktwits,AAPL,1.72,1.68,0.04,783,473,1.66,3112,24,2013/8/14
stocktwits,AAPL,1.72,1.72,0,543,289,1.88,1818,24,2013/8/15
stocktwits,AAPL,1.71,1.69,0.02,426,155,2.75,1360,24,2013/8/16
stocktwits,AAPL,1.71,1.83,-0.12,49,19,2.58,204,24,2013/8/17
stocktwits,AAPL,1.75,1.51,0.24,53,23,2.3,259,24,2013/8/18
stocktwits,AAPL,1.69,1.67,0.02,494,274,1.8,1776,24,2013/8/19
stocktwits,AAPL,1.67,1.66,0.01,418,295,1.42,1560,24,2013/8/20
stocktwits,AAPL,1.64,1.68,-0.04,317,212,1.5,1253,24,2013/8/21
stocktwits,AAPL,1.74,1.79,-0.05,601,380,1.58,3258,24,2013/8/22
stocktwits,AAPL,1.71,1.77,-0.06,267,139,1.92,1224,24,2013/8/23
stocktwits,AAPL,1.5,1.4,0.1,33,10,3.3,167,24,2013/8/24
stocktwits,AAPL,1.79,1.91,-0.12,34,16,2.13,175,24,2013/8/25
stocktwits,AAPL,1.69,1.65,0.04,375,191,1.96,1416,24,2013/8/26
stocktwits,AAPL,1.57,1.75,-0.18,516,355,1.45,2002,24,2013/8/27
stocktwits,AAPL,1.73,1.79,-0.06,379,245,1.55,1470,24,2013/8/28
stocktwits,AAPL,1.75,1.68,0.07,252,153,1.65,974,24,2013/8/29
stocktwits,AAPL,1.59,1.57,0.02,266,149,1.79,962,24,2013/8/30
stocktwits,AAPL,1.61,1.43,0.18,37,11,3.36,136,24,2013/8/31
stocktwits,AAPL,1.98,1.32,0.66,26,14,1.86,141,24,2013/9/1
stocktwits,AAPL,1.78,1.75,0.03,63,23,2.74,262,24,2013/9/2
stocktwits,AAPL,1.75,1.7,0.05,342,244,1.4,1580,24,2013/9/3
stocktwits,AAPL,1.75,1.7,0.05,601,273,2.2,2421,24,2013/9/4
stocktwits,AAPL,1.8,1.51,0.29,297,150,1.98,1170,24,2013/9/5
stocktwits,AAPL,1.81,1.76,0.05,432,210,2.06,1870,24,2013/9/6
stocktwits,AAPL,1.88,1.82,0.06,76,22,3.45,288,24,2013/9/7
stocktwits,AAPL,1.95,1.57,0.38,64,31,2.06,298,24,2013/9/8
stocktwits,AAPL,1.84,1.63,0.21,439,211,2.08,1746,24,2013/9/9
stocktwits,AAPL,1.69,1.79,-0.1,1062,667,1.59,5825,24,2013/9/10
stocktwits,AAPL,1.63,1.73,-0.1,1182,812,1.46,5230,24,2013/9/11
stocktwits,AAPL,1.75,1.64,0.11,542,277,1.96,2240,24,2013/9/12
stocktwits,AAPL,1.68,1.86,-0.18,442,359,1.23,1970,24,2013/9/13
stocktwits,AAPL,1.75,1.56,0.19,112,65,1.72,553,24,2013/9/14
stocktwits,AAPL,1.75,1.82,-0.07,102,58,1.76,530,24,2013/9/15
stocktwits,AAPL,1.63,1.81,-0.18,694,564,1.23,3094,24,2013/9/16
stocktwits,AAPL,1.65,1.69,-0.04,546,336,1.63,2345,24,2013/9/17
stocktwits,AAPL,1.75,1.72,0.03,605,355,1.7,2779,24,2013/9/18
stocktwits,AAPL,1.72,1.76,-0.04,452,240,1.88,2075,24,2013/9/19
stocktwits,AAPL,1.68,1.86,-0.18,578,330,1.75,2679,24,2013/9/20
stocktwits,AAPL,1.69,1.91,-0.22,111,77,1.44,648,24,2013/9/21
stocktwits,AAPL,1.65,1.73,-0.08,93,74,1.26,665,24,2013/9/22
stocktwits,AAPL,1.72,1.75,-0.03,907,495,1.83,4090,24,2013/9/23
stocktwits,AAPL,1.75,1.61,0.14,392,196,2,1690,24,2013/9/24
stocktwits,AAPL,1.64,1.7,-0.06,387,230,1.68,1621,24,2013/9/25
stocktwits,AAPL,1.73,1.64,0.09,312,136,2.29,1293,24,2013/9/26
stocktwits,AAPL,1.65,1.57,0.08,232,113,2.05,1028,24,2013/9/27
stocktwits,AAPL,1.56,1.98,-0.42,39,16,2.44,220,24,2013/9/28
stocktwits,AAPL,1.45,1.83,-0.38,49,34,1.44,294,24,2013/9/29
stocktwits,AAPL,1.7,1.69,0.01,245,148,1.66,1131,24,2013/9/30
stocktwits,AAPL,1.77,1.59,0.18,459,157,2.92,1648,24,2013/10/1
stocktwits,AAPL,1.67,1.73,-0.06,302,153,1.97,1280,24,2013/10/2
stocktwits,AAPL,1.63,1.9,-0.27,252,177,1.42,1144,24,2013/10/3
stocktwits,AAPL,1.74,1.68,0.06,236,108,2.19,1006,24,2013/10/4
stocktwits,AAPL,1.76,1.3,0.46,27,8,3.38,115,24,2013/10/5
stocktwits,AAPL,1.62,1.87,-0.25,37,14,2.64,209,24,2013/10/6
stocktwits,AAPL,1.77,1.62,0.15,262,134,1.96,1129,24,2013/10/7
stocktwits,AAPL,1.56,1.77,-0.21,215,131,1.64,1009,24,2013/10/8
stocktwits,AAPL,1.52,1.6,-0.08,216,100,2.16,885,24,2013/10/9
stocktwits,AAPL,1.61,1.54,0.07,273,160,1.71,1071,24,2013/10/10
stocktwits,AAPL,1.75,1.61,0.14,304,122,2.49,1122,24,2013/10/11
stocktwits,AAPL,1.87,1.61,0.26,24,30,0.8,178,24,2013/10/12
stocktwits,AAPL,1.83,1.71,0.12,37,31,1.19,252,24,2013/10/13
stocktwits,AAPL,1.73,1.74,-0.01,219,100,2.19,900,24,2013/10/14
stocktwits,AAPL,1.74,1.68,0.06,284,137,2.07,1316,24,2013/10/15
stocktwits,AAPL,1.75,1.81,-0.06,231,116,1.99,1004,24,2013/10/16
stocktwits,AAPL,1.85,1.54,0.31,290,113,2.57,1052,24,2013/10/17
stocktwits,AAPL,1.83,1.68,0.15,301,90,3.34,1059,24,2013/10/18
stocktwits,AAPL,1.78,1.57,0.21,61,26,2.35,263,24,2013/10/19
stocktwits,AAPL,1.87,1.31,0.56,48,15,3.2,274,24,2013/10/20
stocktwits,AAPL,1.81,1.47,0.34,461,207,2.23,1697,24,2013/10/21
stocktwits,AAPL,1.67,1.84,-0.17,685,420,1.63,3373,24,2013/10/22
stocktwits,AAPL,1.77,1.66,0.11,357,155,2.3,1432,24,2013/10/23
stocktwits,AAPL,1.83,1.67,0.16,522,192,2.72,2040,24,2013/10/24
stocktwits,AAPL,1.67,1.73,-0.06,409,227,1.8,1580,24,2013/10/25
stocktwits,AAPL,1.8,1.84,-0.04,75,30,2.5,365,24,2013/10/26
stocktwits,AAPL,1.66,1.47,0.19,93,44,2.11,450,24,2013/10/27
stocktwits,AAPL,1.78,1.78,0,1335,639,2.09,6043,24,2013/10/28
stocktwits,AAPL,1.67,1.82,-0.15,835,454,1.84,3263,24,2013/10/29
stocktwits,AAPL,1.68,1.65,0.03,347,200,1.74,1467,24,2013/10/30
stocktwits,AAPL,1.65,1.72,-0.07,217,102,2.13,836,24,2013/10/31
stocktwits,AAPL,1.7,1.75,-0.05,288,164,1.76,1251,24,2013/11/1
stocktwits,AAPL,1.75,2.33,-0.58,47,21,2.24,263,24,2013/11/2
stocktwits,AAPL,1.69,1.81,-0.12,40,24,1.67,275,24,2013/11/3
stocktwits,AAPL,1.64,1.79,-0.15,222,106,2.09,1019,24,2013/11/4
stocktwits,AAPL,1.73,1.89,-0.16,186,93,2,858,24,2013/11/5
stocktwits,AAPL,1.65,1.76,-0.11,221,145,1.52,964,24,2013/11/6
stocktwits,AAPL,1.61,1.88,-0.27,284,188,1.51,1089,24,2013/11/7
stocktwits,AAPL,1.71,1.74,-0.03,292,133,2.2,1102,24,2013/11/8
stocktwits,AAPL,1.89,1.97,-0.08,27,11,2.45,166,24,2013/11/9
stocktwits,AAPL,1.66,1.97,-0.31,50,20,2.5,302,24,2013/11/10
stocktwits,AAPL,1.65,1.76,-0.11,241,148,1.63,1148,24,2013/11/11
stocktwits,AAPL,1.8,1.51,0.29,199,111,1.79,916,24,2013/11/12
stocktwits,AAPL,1.69,1.72,-0.03,290,118,2.46,1107,24,2013/11/13
stocktwits,AAPL,1.79,1.65,0.14,337,125,2.7,1230,24,2013/11/14
stocktwits,AAPL,1.79,1.73,0.06,319,154,2.07,1388,24,2013/11/15
stocktwits,AAPL,1.86,2.14,-0.28,24,9,2.67,163,24,2013/11/16
stocktwits,AAPL,1.79,1.15,0.64,40,7,5.71,204,24,2013/11/17
stocktwits,AAPL,1.65,1.85,-0.2,251,145,1.73,1071,24,2013/11/18
stocktwits,AAPL,1.59,1.78,-0.19,182,106,1.72,816,24,2013/11/19
stocktwits,AAPL,1.55,1.76,-0.21,276,158,1.75,1101,24,2013/11/20
stocktwits,AAPL,1.69,1.6,0.09,380,167,2.28,1548,24,2013/11/21
stocktwits,AAPL,1.77,1.71,0.06,196,98,2,901,24,2013/11/22
stocktwits,AAPL,1.72,1.78,-0.06,31,7,4.43,162,24,2013/11/23
stocktwits,AAPL,1.87,1.75,0.12,56,14,4,256,24,2013/11/24
stocktwits,AAPL,1.8,1.59,0.21,235,111,2.12,973,24,2013/11/25
stocktwits,AAPL,1.84,1.55,0.29,514,198,2.6,1850,24,2013/11/26
stocktwits,AAPL,1.83,1.49,0.34,440,187,2.35,1710,24,2013/11/27
stocktwits,AAPL,1.76,1.97,-0.21,64,12,5.33,270,24,2013/11/28
stocktwits,AAPL,1.85,1.67,0.18,325,150,2.17,1267,24,2013/11/29
stocktwits,AAPL,1.78,1.63,0.15,49,19,2.58,235,24,2013/11/30
stocktwits,AAPL,1.82,1.86,-0.04,71,34,2.09,344,24,2013/12/1
stocktwits,AAPL,1.7,1.66,0.04,368,181,2.03,1374,24,2013/12/2
stocktwits,AAPL,1.75,1.66,0.09,481,196,2.45,1806,24,2013/12/3
stocktwits,AAPL,1.77,1.46,0.31,486,258,1.88,2077,24,2013/12/4
stocktwits,AAPL,1.69,1.63,0.06,536,325,1.65,2307,24,2013/12/5
stocktwits,AAPL,1.7,1.64,0.06,456,231,1.97,1780,24,2013/12/6
stocktwits,AAPL,1.79,1.77,0.02,46,24,1.92,246,24,2013/12/7
stocktwits,AAPL,1.75,1.5,0.25,57,28,2.04,366,24,2013/12/8
stocktwits,AAPL,1.75,1.59,0.16,311,129,2.41,1211,24,2013/12/9
stocktwits,AAPL,1.79,1.56,0.23,277,126,2.2,1329,24,2013/12/10
stocktwits,AAPL,1.74,1.72,0.02,365,181,2.02,1576,24,2013/12/11
stocktwits,AAPL,1.77,1.73,0.04,277,170,1.63,1330,24,2013/12/12
stocktwits,AAPL,1.68,1.73,-0.05,312,195,1.6,1402,24,2013/12/13
stocktwits,AAPL,1.83,1.71,0.12,49,23,2.13,286,24,2013/12/14
stocktwits,AAPL,1.76,2,-0.24,61,19,3.21,284,24,2013/12/15
stocktwits,AAPL,1.75,1.55,0.2,276,138,2,1139,24,2013/12/16
stocktwits,AAPL,1.69,1.81,-0.12,277,145,1.91,1339,24,2013/12/17
stocktwits,AAPL,1.64,1.75,-0.11,582,328,1.77,2461,24,2013/12/18
stocktwits,AAPL,1.63,1.81,-0.18,270,193,1.4,1134,24,2013/12/19
stocktwits,AAPL,1.71,1.51,0.2,233,86,2.71,1039,24,2013/12/20
stocktwits,AAPL,1.91,1.72,0.19,21,11,1.91,147,24,2013/12/21
stocktwits,AAPL,1.89,1.73,0.16,266,128,2.08,1213,24,2013/12/22
stocktwits,AAPL,1.78,1.62,0.16,649,220,2.95,2284,24,2013/12/23
stocktwits,AAPL,1.75,1.65,0.1,198,97,2.04,776,24,2013/12/24
stocktwits,AAPL,1.76,1.66,0.1,50,15,3.33,212,24,2013/12/25
stocktwits,AAPL,1.72,1.56,0.16,274,126,2.17,1003,24,2013/12/26
stocktwits,AAPL,1.67,1.82,-0.15,312,140,2.23,1262,24,2013/12/27
stocktwits,AAPL,1.75,1.67,0.08,90,30,3,392,24,2013/12/28
stocktwits,AAPL,1.55,1.72,-0.17,41,36,1.14,299,24,2013/12/29
stocktwits,AAPL,1.61,1.73,-0.12,307,154,1.99,1272,24,2013/12/30
stocktwits,AAPL,1.74,1.6,0.14,193,77,2.51,761,24,2013/12/31
stocktwits,AAPL,1.58,2.4,-0.82,37,3,12.33,203,24,2014/1/1
stocktwits,AAPL,1.7,1.74,-0.04,378,209,1.81,1481,24,2014/1/2
stocktwits,AAPL,1.58,1.8,-0.22,566,372,1.52,2434,24,2014/1/3
stocktwits,AAPL,1.51,1.71,-0.2,64,52,1.23,373,24,2014/1/4
stocktwits,AAPL,1.67,1.77,-0.1,74,55,1.35,432,24,2014/1/5
stocktwits,AAPL,1.64,1.69,-0.05,504,312,1.62,2249,24,2014/1/6
stocktwits,AAPL,1.68,1.81,-0.13,420,276,1.52,1835,24,2014/1/7
stocktwits,AAPL,1.74,1.79,-0.05,301,162,1.86,1227,24,2014/1/8
stocktwits,AAPL,1.59,1.85,-0.26,390,334,1.17,1792,24,2014/1/9
stocktwits,AAPL,1.62,1.78,-0.16,433,334,1.3,1945,24,2014/1/10
stocktwits,AAPL,1.6,1.6,0,90,70,1.29,483,24,2014/1/11
stocktwits,AAPL,1.68,1.79,-0.11,88,50,1.76,440,24,2014/1/12
stocktwits,AAPL,1.68,1.85,-0.17,432,241,1.79,1731,24,2014/1/13
